screen_name,date,tweet,likes,retweets
chrisnelder,2020-09-07 19:06:41,"Cool animation, courtesy of @simonahac, of wind and solar per capita generation by country, 1990-2019 https://t.co/W3b5fRUgTG",36,12
chrisnelder,2020-09-07 18:56:59,@robbieorvis @weatherchannel @wunderground I agree. And such unreliable data is what is reported by most of the sites and apps. I finally gave up and bought a damn analog thermometer.,0,0
chrisnelder,2020-09-07 18:54:37,"@KetanJ0 @jgkoomey @MaxBlumenthal @AukeHoekstra @TransitionShow I'm guessing you didn't listen to that episode because we documented, in detail, how it was, in fact, a degrowth argument, replete with the usual degrowth talking points.",0,0
chrisnelder,2020-09-07 18:17:14,"@KevinSLeahy So on the actual point of that article, and this tweet exchange, which ONCE AGAIN is about the costs of nuclear, you have nothing to say and just change the subject. Classic.",0,0
chrisnelder,2020-09-07 18:14:58,"@KevinSLeahy Well I don't know if you've noticed, but #energytransition has made a lot of progress over the past decade without a C price. So I think it's self-evident that ""without that the entire decarbonization effort comes to nought"" is false.",0,0
chrisnelder,2020-09-07 18:02:18,"@KevinSLeahy I gave up on a C price over a decade ago: https://t.co/oGur7DDELy 
So far, reality has validated my position.",1,0
chrisnelder,2020-09-07 18:00:52,"@KevinSLeahy Again: All of the plants I detailed in the article I linked in my tweet--esp. SONGS--were closed because of unacceptable REPAIR costs. Not ""new imposed costs/capital requirements due to reg changes."" That is why they were closed. Not politics. Not regulation. COSTS.",1,0
chrisnelder,2020-09-07 17:55:51,"@KetanJ0 @jgkoomey @MaxBlumenthal Or, as @AukeHoekstra and I discussed in @TransitionShow Ep. 125, Moore &amp; Gibbs were actually making a degrowth argument, without actually uttering those words. That film wasn't about #energytransition at all. https://t.co/DE3MMrTU7y",1,0
chrisnelder,2020-09-07 17:51:49,@KevinSLeahy We're not just talking about opex here. We're talking about billions of dollars in needed repairs on each of the plants that were closed. Show me your math on how a C price would have paid for the repairs...and then your political calculus for getting that C price implemented.,2,0
chrisnelder,2020-09-07 17:39:42,"@KyleLSaunders Who'da thought that of all the dystopic fiction of the past decade or so, that it would be Idiocracy that proved most accurate?",1,0
chrisnelder,2020-09-07 17:22:43,"I love the way that nuke nuts consistently blame green politics for the closure of nuclear plants, when they know perfectly well that the plants have been closed because of COSTS... https://t.co/04dDbf4fuD
...the one thing they never speak about. https://t.co/ltT6OtDkH8",50,4
chrisnelder,2020-09-07 16:52:08,@PPchef Not seeing many masks there... Are they over it?,0,0
chrisnelder,2020-09-07 16:51:21,@speculawyer @katiefehren @danahull @fermataenergy Tesla has made it very clear in their white papers that they are not interested in anyone controlling the charging/discharging of their vehicles except for the vehicle owner. So don't hold your breath for that (unless there is a very attractive tariff owners can work off).,1,1
chrisnelder,2020-09-07 16:49:24,@memphisjed Wow that's wild!,0,0
chrisnelder,2020-09-07 16:48:50,"@BenPaulos That's what I'm talkin' 'bout. So then add in all the schools, &amp; all the public buildings, and you're in the right ballpark. OK, so that's sorted. Now: Who's going to be our champion? The legislature or the CPUC?",1,0
chrisnelder,2020-09-07 05:41:39,@JosephMajkut Wait… are you about to throw down a 2020 rendition of “We Didn’t Start The Fire?”,0,0
chrisnelder,2020-09-07 05:37:10,"@timothybhurst @Grepsul @FinancialTimes Oh my goodness, trotting out that hoary old trope in 2020? One more time: Systems are balanced at the system, not the generator, level. No generator has 100% capacity factor, all rely on the grid, &amp; the bigger the plant (esp nukes) the bigger the system balancing requirement.",7,1
chrisnelder,2020-09-07 04:14:04,@MGreczyn @mikekruger 🤢,0,0
chrisnelder,2020-09-07 04:10:05,"@DanLTweets @FordneyEnergy And yet they “serve” electricity, since they are classified the same as IOUs, as “load-serving entities,” which is no doubt what Jason meant here?",0,0
chrisnelder,2020-09-07 02:55:24,"@FordneyEnergy … plus a bunch of CCAs, several public utilities  (e.g., LADWP) and a bunch of rural co-ops, which are not IOUs…",8,0
chrisnelder,2020-09-07 02:17:27,"@carboncounts @danahull As that article explained, ""Becoming eligible to bid into the market took some procedural work, which will have to be replicated at other regional grid operators for the model to spread."" That's a capacity bid in one ISO, due in 2022. Not selling energy to a DSO now.",0,0
chrisnelder,2020-09-07 01:15:32,"@katiefehren @danahull @fermataenergy That BMW/PG&amp;E pilot provided demand response, not V2G",3,1
chrisnelder,2020-09-07 00:48:32,"@MthsBell @danahull Yes, I am aware of several school bus projects (and eager to see how they pan out). But those are not cars, which is what I think Dana was asking about. AFAIK, beyond that one USAF pilot, there are no V2G pilots involving consumers' cars.",0,0
chrisnelder,2020-09-07 00:39:06,"@speculawyer @MthsBell @danahull And if you filter those results for ones that involve ""reserve"" or ""emergency back-up"" and that use cars (not buses or trucks) you get...that one USAF project, which is long in the tooth and enabled by a large campus with microgrid. Not exactly what most people mean by ""V2G""",0,0
chrisnelder,2020-09-07 00:26:05,"@bjhanneg @danahull @holycrossenergy Dig it! Also tagging in the real expert, @WillettKempton.",0,0
chrisnelder,2020-09-07 00:25:18,@carboncounts @danahull Those are not mutually exclusive things. No aggregator is going to bid into anything until a regulator approves a tariff that compensates it. And we could do a lot more DR today just by managing charging (never mind V2G).,2,0
chrisnelder,2020-09-07 00:07:23,@MthsBell @danahull What did I miss?,0,0
chrisnelder,2020-09-07 00:06:00,"That's at least 50 miles from Boulder, and it's dropping ash on us and blanketing us with smoke today. https://t.co/g4OD6Vjxvl",10,4
chrisnelder,2020-09-06 23:57:43,@danahull No. Most vehicle manufacturers don’t allow it and no utilities have tariffs that compensate it.,8,2
chrisnelder,2020-09-06 22:59:55,@MGreczyn Just went outside and noticed that myself. Wonder if it's coming from the Cameron Peak Fire or the Williams Fork Fire.,0,0
chrisnelder,2020-09-06 21:28:47,@DustinMulvaney Wow.,1,0
chrisnelder,2020-09-06 21:23:25,@markchediak I know...I've been in touch with many Cali friends... so nasty.,0,0
chrisnelder,2020-09-06 21:22:50,@IanTKelly Right?!,0,0
chrisnelder,2020-09-06 21:01:10,@BenPaulos So...yeah. I think 5 GW would make a nice initial procurement target. https://t.co/uGyCJ7YCFX,1,0
chrisnelder,2020-09-06 20:57:45,Can’t even see the Flatirons today for all the smoke… 95F and an AQI of 155. So nasty out. And impossible to believe that we’re expecting snow within like 36 hours.,24,1
chrisnelder,2020-09-06 05:30:01,@AwsHenry And so it begins....,3,0
chrisnelder,2020-09-06 00:50:41,@websterdrake I know not of these “pangrams.” This looks like my kind of fun. How do you play?,0,0
chrisnelder,2020-09-06 00:44:57,"Wow, 36,000 acres and it’s only 24 hours old https://t.co/CDb2887Z5R",3,1
chrisnelder,2020-09-06 00:43:15,@Sammy_Roth Unreal,2,0
chrisnelder,2020-09-06 00:09:12,@BSmithwood I assume you're referring to my riveting computer repair story.,4,0
chrisnelder,2020-09-06 00:02:24,"Oh, and the punchline? The rear port works again. The left channel is back, God is in His heaven, and all is well with the world. It was all worth it.",5,0
chrisnelder,2020-09-06 00:01:39,"And just like that, the panic is over. From my heart rate, you'd think I just took an hourlong ride on a roller-coaster. And that's as much excitement as I want for one day, thank you very much. So tired. 😅 And that's the kind of fun we have on a Saturday 'round here.",4,0
chrisnelder,2020-09-06 00:00:11,"Leave the computer on so the fan will be running and the box warms up again, to try to dry it out. Go away for a few minutes and wait. Heart racing. Come back. Say a prayer. One eye opened, tentatively strike a key. Oh hallelujah. It works!",2,0
chrisnelder,2020-09-05 23:58:39,"@TransitionShow Without it, I'm dead. Downtime of more than an hour or two is just not an option. What to do what to do. Think. OK maybe a drop or two of alcohol dripped off the pipe cleaner and dribbled down onto the keyboard port. Maybe once it dries. the port will work again. 🙏🙏🙏",2,0
chrisnelder,2020-09-05 23:57:04,"@TransitionShow Pull three other keyboards out of storage and test them, just to be sure. Yup. it's the port. And that's right on the motherboard too. Oh god. Visions of having to emergency order a new desktop computer on a Labor Day weekend because I absolutely live on this thing.",1,0
chrisnelder,2020-09-05 23:55:57,@TransitionShow Wet a pipe cleaner with alcohol and just ream it out from the port side. Well let's see if that did it. Plug everything back in and... the keyboard doesn't work. And the keyboard port is right next to the audio port. 😳 Life flashing before my eyes.,0,0
chrisnelder,2020-09-05 23:54:30,"@TransitionShow The front port was working fine, so it's not the card. But not a convenient place to have a cable sticking out all the time. So I popped the hood and found a sealed unit, soldered to the motherboard. No access there. OK, next move...",1,0
chrisnelder,2020-09-05 23:53:03,"If you want to know what kind of crazy hijinks we get up to over here at @TransitionShow world headquarters on a Saturday, well... let me tell you. After the usual chores, next on the list was trying to figure out why the left channel died on the rear audio port on my computer",4,0
chrisnelder,2020-09-05 23:49:43,"That's a quip from @TransitionShow Ep. 129 with Jeffrey Sachs, for those of you following along at home.... https://t.co/TSkk7BIwET",3,0
chrisnelder,2020-09-05 23:47:04,"🤣 Hey it's free for the taking. Go for it, @JoeBiden https://t.co/TSkk7BIwET",5,0
chrisnelder,2020-09-05 21:49:55,@Rory_Johnston How are you liking the rib stand?,0,0
chrisnelder,2020-09-05 18:54:33,@hiphiclub Well then you should definitely check out Ep 127 and stay tuned for Ep. 131.,3,1
chrisnelder,2020-09-05 18:11:53,"Our listeners are LOVING this episode. Jeff weaves together a high-level perspective on #energytransition, macro econ, politics, and climate science, with an optimistic but informed outlook on all of it. Add it to your long weekend playlist! https://t.co/YVs7U17XnE",23,2
chrisnelder,2020-09-05 18:00:41,"@DOsbornMills What reasons did the contractors give for advising you against a heat pump? What kind of climate are you in? What's the size of the house? What do you mean by ""supplemental heat?""",0,0
chrisnelder,2020-09-05 17:56:45,"@croselund Right, which is why I am most interested in seeing actual plans.",1,0
chrisnelder,2020-09-05 17:53:38,@croselund Are there any plans that DO? Because I'd like to hear those.,5,0
chrisnelder,2020-09-05 17:52:56,"@croselund @LauraCaseyALPSC I'm still trying to get my head around ""a public utility rate hearing is not a public meeting,"" or why anyone could object to someone recording their silence.",1,0
chrisnelder,2020-09-05 17:50:51,@PeterGleick Stealth inflation is everywhere,3,0
chrisnelder,2020-09-05 17:49:44,"@Noahpinion @crawfishremoul @Pixelxilla Too close to home, bro",1,0
chrisnelder,2020-09-05 17:46:43,"@Noahpinion @crawfishremoul @Pixelxilla But it's ok because even if the weed startup doesn't work, his indie band is going to be huge. They've already had an inquiry from a major label!",2,0
chrisnelder,2020-09-05 04:40:56,@vruijven Congratulations! That’s a great research focus. Although I find it hard to imagine how you could spend less time on Twitter… 🤔,5,0
chrisnelder,2020-09-05 04:35:09,@tomtomorrow Yes how dare you come on here and spread around your purported intellectualism.,0,0
chrisnelder,2020-09-05 03:09:00,"@CostaSamaras @jburwen Gotta say, it was delicious. I feel like I finally have the hang of it. Such an interesting melding of flavors… the whole is greater than the sum of the parts.",1,0
chrisnelder,2020-09-05 03:04:53,@jburwen @CostaSamaras So I invited your friend “Harissa” to the falafel party tonight and indeed she did liven it up. She’s a sassy one! https://t.co/lrpsoDTou6,6,0
chrisnelder,2020-09-05 00:59:26,"@BenPaulos Thank you. I will! But for out on the patio with a TGIF drink purposes… and just for the immediate future…I’ m wondering what it would take to deploy, say, 5 GW of BTM batteries. I think that should be enough to cover events like what happened a few weeks ago.",0,0
chrisnelder,2020-09-05 00:50:16,@BenPaulos In that maybe it makes sense to think about different portfolios of assets to meet the various use-cases…,0,0
chrisnelder,2020-09-05 00:49:25,@BenPaulos I was more looking for numbers…,0,0
chrisnelder,2020-09-05 00:47:38,"@KevinSLeahy @BenPaulos Yeah I don’t even buy that “if.” What does “primary strategy” mean? DR is, and always will be, one element in a portfolio of resources, not some bright red line of public opinion. And decarbonization is a long, wide-scope process in which “intermittency” becomes LESS meaningful.",0,0
chrisnelder,2020-09-05 00:41:38,@daveregrets Also really cuts down on the “list” tools. He grew up on a farm. Mistakes like that are costly.,1,0
chrisnelder,2020-09-05 00:39:56,@daveregrets Indeed he is.,0,0
chrisnelder,2020-09-05 00:37:44,@daveregrets That’s why papa taught us to always put our tools away and clean up at the end of the workday. No exceptions.,2,0
chrisnelder,2020-09-05 00:31:53,@KevinSLeahy @BenPaulos IMO that’s a weird hypothetical. Not sure that would ever happen.,0,0
chrisnelder,2020-09-05 00:10:02,"@BenPaulos And…actshualllly.. to take a step back…what’s the target? How much more capacity does Cali need to… a) keep the lights on for all (a.1 with DR, a.2 without) b) support critical loads only c) minimize PSPS outages d) deter diesel gensets…",0,0
chrisnelder,2020-09-04 21:29:54,@BenPaulos Gotta run but I look forward to seeing the rest of your ideas when I return...,1,0
chrisnelder,2020-09-04 21:25:27,@BenPaulos I'm down with that too. Hell I argued for that (more or less) 9 years ago! https://t.co/hv7GCBNhLX But I stil think you need a lot more. Like adding storage to every single building with solar is just the ante.,2,0
